file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/MainGUI.java,MainGUI,class,12,15,3,12,2,1,0,15,1,0.6785714,0.0,0.0,2,0,1,0,0,1,2,0,0,0,14,0,0,0,0,14,0,0,0,479,0,0,0,0,0,2,2,9,0,14,0,0,1,0,51,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/SignInGUI.java,SignInGUI,class,1,3,2,1,2,1,0,13,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,10,0,0,0,0,10,0,0,1,62,0,0,0,0,0,9,41,10,0,10,0,0,0,0,27,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/SignUpGUI.java,SignUpGUI,class,1,3,2,1,2,1,0,13,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,14,0,0,0,0,14,0,0,1,78,0,0,0,0,0,11,57,14,0,14,0,0,0,0,29,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/Driver.java,Driver,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/Dashboard.java,Dashboard,class,3,6,3,3,9,1,0,28,0,0.6333333,0.6666667,1.0,4,0,2,1,0,1,3,0,0,0,15,0,0,0,0,15,0,0,5,133,0,1,2,1,1,12,58,32,9,27,3,0,0,0,81,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/Scheduling.java,Scheduling,class,5,8,3,5,2,2,0,9,1,0.54545456,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,0,0,0,0,6,0,0,0,65,0,0,0,0,0,11,40,13,0,14,0,0,1,0,35,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/Scheduling.java,Scheduling$DateLabelFormatter,innerclass,0,0,0,0,3,2,0,3,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,14,3,0,1,0,0,2,0,3,0,3,1,0,0,0,21,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/Admin.java,Admin,class,3,6,3,3,12,1,0,30,0,0.64285713,0.33333334,0.33333334,4,0,2,1,0,1,3,0,0,0,14,0,0,0,0,14,0,0,7,178,0,2,4,2,2,18,88,54,19,30,2,0,0,0,79,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/MainGUI.java,MainGUI$ButtonHandler,innerclass,10,10,0,10,75,1,0,71,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,432,0,1,4,13,0,74,114,62,6,49,5,0,0,0,100,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/HomePage.java,HomePage,class,3,6,3,3,14,1,0,33,0,0.64705884,0.5,0.5,5,0,3,1,0,1,4,0,0,0,17,0,0,0,0,17,0,0,9,200,0,2,4,1,2,17,99,55,16,42,3,0,0,0,99,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/ChangePass.java,ChangePass,class,1,4,3,1,2,1,0,9,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,7,0,0,0,0,7,0,0,0,41,0,0,0,0,0,5,26,7,0,7,0,0,0,0,22,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/DataConnector.java,DataConnector,class,0,5,5,0,57,1,0,17,0,0.5138889,0.7826087,1.0,24,0,23,0,0,1,24,0,0,0,3,0,0,0,0,3,0,0,23,308,38,0,0,24,0,97,33,43,18,22,2,0,0,0,135,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/MovieDetails.java,MovieDetails,class,1,4,3,1,2,1,0,5,1,0.75,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,14,0,0,0,0,0,1,4,1,0,2,0,0,0,0,12,1,0
/home/x1/Desktop/ass/ass16/Cinema_Ticket_Booking_System-main/src/AddMovie.java,AddMovie,class,1,4,3,1,2,1,0,10,1,0.5769231,0.0,0.0,2,0,2,0,0,0,2,0,0,0,13,0,0,0,0,13,0,0,0,62,0,0,0,0,0,7,42,11,0,13,0,0,0,0,34,1,0
